further_info_table,link,name,num_reviews,overall_rating,price,rank_in_group,rank_overall,sales_info,Frets,Scale,Colour_amber,Colour_black,Colour_black matt,Colour_black natural burst,Colour_black with graphics,"Colour_black, white",Colour_blonde,Colour_blue,Colour_bourbon burst,Colour_brown,Colour_burgundy,Colour_burst,Colour_cherry,Colour_cherry burst,Colour_cherry burst flame,Colour_cherry sunburst,Colour_cognac burst flame,Colour_ebony,Colour_gold,Colour_green,Colour_grey,Colour_honey,Colour_honeyburst,Colour_iced tea,Colour_ivory,Colour_jade,Colour_lemon burst,Colour_lemon flame,Colour_mandarin,Colour_matte green,Colour_miscellaneous,Colour_natural,Colour_natural koa,Colour_ocean flame,Colour_paradise flame,Colour_purple,Colour_red,Colour_silver,Colour_silver burst,Colour_smokehouse burst,Colour_sunburst,Colour_tobacco,Colour_tobacco sunburst,Colour_trans cherry burst,Colour_vintage burst,Colour_vintage sunburst,Colour_walnut,Colour_white,Colour_worn ebony,Colour_worn heritage cherry,Colour_worn metallic gold,Colour_worn purple,Colour_yellow,Colour_nan,Body_alder,Body_ash,Body_basswood,Body_chambered spanish cedar,Body_mahogany,Body_nato,Body_okoume,Body_poplar,Body_sapele,Body_silverleaf maple,Body_solid wood,Body_spruce,Body_nan,Top_basswood,Top_buckeye,Top_burl poplar,Top_carved maple,Top_carved swamp ash,Top_hardwood,Top_koa,Top_mahogany,Top_maple,"Top_maple, flamed","Top_maple, quilt",Top_masonite,Top_none,Top_poplar,Top_poplar burl,Top_spruce,Top_swamp ash,Top_nan,Neck_mahogany,"Neck_mahogany, maple",Neck_maple,"Neck_maple, walnut","Neck_maple, walnut, maple",Neck_nato,Neck_nyatoh,Neck_okume,Neck_rosewood,Neck_sapele,Neck_silver leaf maple,Neck_nan,Fretboard_amaranth,Fretboard_blackwood,Fretboard_ebony,Fretboard_engineered hard  wood,Fretboard_indian laurel,Fretboard_jatoba,Fretboard_laurel,Fretboard_maple,Fretboard_ovangkol,Fretboard_pao ferro,Fretboard_pine wood,Fretboard_purple heart,Fretboard_resonator wood,Fretboard_richlite,Fretboard_roseacer,Fretboard_rosewood,Fretboard_tigerstripe ebony,Fretboard_walnut,Fretboard_nan,Pickups_h,"Pickups_h, p90",Pickups_hh,"Pickups_hh, piezo",Pickups_hhh,Pickups_hs,Pickups_hsh,Pickups_p90,"Pickups_p90, p90","Pickups_s, p90",Pickups_ss,Pickups_nan,Tremolo_bigsby-style,Tremolo_floyd rose,Tremolo_fr-style,Tremolo_music man,Tremolo_none,Tremolo_prs-style,Tremolo_standard,Tremolo_vintage,Tremolo_nan,Incl. Case_no,Incl. Case_yes,Incl. Case_nan
"{'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '648 mm', 'pickups': 'h', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/duesenberg_alliance_series_jeff_darosa.htm,duesenberg alliance series jeff darosa,0.0,0,2444,375,86805,"{'item number': '513715', 'sales unit': '1 piece'}",22.0,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'body': 'mahogany', 'top': 'maple, flamed', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'floyd rose', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_ec_1000fr_see_thru_black.htm,esp ltd ec-1000fr see thru black,0.0,0,1333,374,86768,"{'item number': '515147', 'sales unit': '1 piece'}",24.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"{'model': 'eclipse custom shop', 'body': 'mahogany', 'top': 'maple', 'fretboard': 'ebony', 'frets': '22', 'scale': '628 mm', 'pickup system': 'hh', 'tremolo': 'floyd rose', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_usa_eclipse_fr_jawbreaker_emg.htm,esp usa eclipse fr jawbreaker emg,0.0,0,5199,163,86766,"{'item number': '514089', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"{'colour': 'blue', 'body': 'mahogany', 'top': 'maple', 'neck': 'maple', 'fretboard': 'ebony', 'frets': '24', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/solar_guitars_gc2.6fbl.htm,solar guitars gc2.6fbl,1.0,1,699,347,61992,"{'item number': '487964', 'sales unit': '1 piece', 'available since': 'september 2020'}",24.0,629.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_iced_tea_burst_vos_509527.htm,gibson les paul 59 iced tea burst vos,0.0,0,5999,372,86748,"{'item number': '509527', 'sales unit': '1 piece', 'available since': 'december 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_iced_tea_burst_vos_509525.htm,gibson les paul 59 iced tea burst vos,0.0,0,5999,371,86722,"{'item number': '509525', 'sales unit': '1 piece', 'available since': 'december 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_e_ii_eclipse_db_gransp.htm,esp e-ii eclipse db gransp,0.0,0,2699,383,87015,"{'item number': '514333', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black matt', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '24', 'scale': '628 mm', 'pickups': 'h', 'tremolo': 'floyd rose', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_ec_fr_black_metal_blks.htm,esp ltd ec-fr black metal blks,0.0,0,1073,382,86993,"{'item number': '514911', 'sales unit': '1 piece'}",24.0,628.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'maple, flamed', 'neck': 'mahogany', 'fretboard': 'jatoba', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_custom_ii_vintage_b_b_stock.htm,harley benton sc-custom ii vintage b b-stock,0.0,0,189,163,27401,"{'item number': '501101', 'sales unit': '1 piece', 'available since': 'august 2020'}",22.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'white', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '24', 'scale': '628 mm', 'pickups': 'h', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_ec_arctic_metal_sws.htm,esp ltd ec arctic metal sws,0.0,0,1022,370,86707,"{'item number': '514922', 'sales unit': '1 piece'}",24.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'lemon burst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'pao ferro', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_ltd_as_1fm_lb.htm,esp ltd as 1fm lb,0.0,0,1533,283,35698,"{'item number': '458898', 'sales unit': '1 piece', 'available since': 'august 2019'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'green', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '624 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/prs_mccarty_sc594_tg.htm,prs mccarty sc594 tg,0.0,0,3999,369,86695,"{'item number': '491289', 'sales unit': '1 piece', 'available since': 'april 2020'}",22.0,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_iced_tea_burst_vos_499107.htm,gibson les paul 59 iced tea burst vos,0.0,0,5999,367,86649,"{'item number': '499107', 'sales unit': '1 piece', 'available since': 'january 2021'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'blue', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/framus_panthera_ii_supreme_lbth.htm,framus panthera ii supreme lbth,1.0,1,2899,368,86688,"{'item number': '486287', 'sales unit': '1 piece', 'available since': 'august 2020'}",22.0,628.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_iced_tea_burst_vos_509526.htm,gibson les paul 59 iced tea burst vos,0.0,0,5999,366,86648,"{'item number': '509526', 'sales unit': '1 piece', 'available since': 'december 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_iced_tea_burst_vos_509524.htm,gibson les paul 59 iced tea burst vos,0.0,0,5999,365,86624,"{'item number': '509524', 'sales unit': '1 piece', 'available since': 'december 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'indian laurel', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/epiphone_les_paul_standard_50s_b_stock.htm,epiphone les paul standard 50`s b-stock,0.0,0,495,252,33265,"{'item number': '486661', 'sales unit': '1 piece', 'available since': 'january 2020'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'black', 'body': 'okoume', 'top': 'none', 'neck': 'nyatoh', 'fretboard': 'jatoba', 'frets': '24', 'scale': '648 mm', 'pickups': 'hh', 'tremolo': 'fr-style', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_custom_plus_emg_fr_b_stock.htm,harley benton sc-custom plus emg fr  b-stock,0.0,0,479,231,31036,"{'item number': '514971', 'sales unit': '1 piece', 'available since': 'march 2021'}",24.0,648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'mahogany', 'neck': 'mahogany', 'fretboard': 'amaranth', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_1000_vb_progressive_bundle.htm,harley benton sc-1000 sbk progressive bundle,0.0,0,235,342,56017,"{'item number': '441841', 'sales unit': '1 piece', 'available since': 'june 2018'}",24.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'black with graphics', 'body': 'alder', 'top': 'none', 'neck': 'maple', 'fretboard': 'ebony', 'frets': '24', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'floyd rose', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_kh_3_spider.htm,esp kh-3 spider,0.0,0,5099,360,86425,"{'item number': '511613', 'sales unit': '1 piece'}",24.0,628.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/maybach_lester_midnight_sunset_60_aged.htm,maybach lester midnight sunset 60 aged,2.0,1,2085,323,46624,"{'item number': '422279', 'sales unit': '1 piece', 'available since': 'september 2017'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'black', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'jatoba', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_custom_ii_p90_black_b_stock.htm,harley benton sc-custom ii p90 black b-stock,0.0,0,179,246,32361,"{'item number': '501146', 'sales unit': '1 piece', 'available since': 'august 2020'}",22.0,628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'green', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '22', 'scale': '635 mm', 'pickups': 'p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/chapman_guitars_ml2j_trad_tea_ltd_b_stock.htm,chapman guitars ml2j trad. tea ltd. b-stock,0.0,0,411,315,43339,"{'item number': '506066', 'sales unit': '1 piece', 'available since': 'october 2020'}",22.0,635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/maybach_lester_earl_grey_ftb_60.htm,maybach lester earl grey ftb 60,0.0,0,1999,325,47141,"{'item number': '387365', 'sales unit': '1 piece', 'available since': 'august 2017'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
